Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	A0A081R3A4	Protein RecA OS=Streptococcus oralis OX=1303 GN=recA PE=3 SV=1	Streptococcus (Genus) [1301]	0.044386	40.921	5.135124206542969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PYP9	Protein RecA OS=Streptococcus mitis OX=28037 GN=recA PE=3 SV=1	Streptococcus (Genus) [1301]	0.050746	35.736	4.765983581542969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1Z876	Protein RecA OS=Streptococcus salivarius OX=1304 GN=recA PE=3 SV=1	Streptococcus (Genus) [1301]	0.044503	41.148	5.068901062011719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A074IT93	Protein RecA OS=Streptococcus salivarius OX=1304 GN=recA PE=3 SV=1	Streptococcus (Genus) [1301]	0.044855	40.9	5.068687438964844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081S9I3	Protein RecA OS=Streptococcus mitis OX=28037 GN=recA PE=3 SV=1	Streptococcus (Genus) [1301]	0.044271	41.32	5.084495544433594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068JBF8	Recombinase A (Fragment) OS=Streptococcus thermophilus OX=1308 GN=recA PE=3 SV=1	Streptococcus (Genus) [1301]	0.082927	21.994	8.666313171386719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C8J3	Phosphoglucosamine mutase OS=Veillonella dispar OX=39778 GN=glmM PE=3 SV=1	root (No rank) [1]	0.033333	47.926	4.780723571777344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0P0NAC8	Chaperone protein DnaK OS=Streptococcus anginosus OX=1328 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031148	65.297	4.694206237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3SLG1	Chaperone protein DnaK OS=Streptococcus sanguinis SK1087 OX=888824 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031199	65.149	4.663658142089844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	U2Y158	Chaperone protein DnaK OS=Streptococcus anginosus T5 OX=1163302 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031148	65.308	4.663658142089844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139P5Q8	Chaperone protein DnaK OS=Streptococcus sp. DD11 OX=1777879 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031097	65.309	4.672737121582031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F2C8R8	Chaperone protein DnaK OS=Streptococcus sanguinis SK330 OX=888813 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031199	65.119	4.667503356933594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E8KLC6	Chaperone protein DnaK OS=Streptococcus sanguinis VMC66 OX=888825 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031199	65.206	4.684486389160156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F2CH09	Chaperone protein DnaK OS=Streptococcus sanguinis SK408 OX=888818 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031301	64.977	4.667503356933594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B7GMR6	Chaperone protein DnaK OS=Streptococcus sanguinis OX=1305 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031199	65.193	4.671241760253906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9E2L9	Chaperone protein DnaK OS=Streptococcus sanguinis ATCC 29667 OX=997356 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.029921	68.174	4.814582824707031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0FGN3	Chaperone protein DnaK OS=Streptococcus sanguinis SK353 OX=888815 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.029874	68.33	4.838508605957031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E3WES2	Chaperone protein DnaK OS=Streptococcus varani OX=1608583 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031301	64.534	4.615058898925781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0NDY7	Chaperone protein DnaK OS=Streptococcus sp. HMSC066E07 OX=1739488 GN=dnaK PE=2 SV=1	Streptococcus (Genus) [1301]	0.031148	65.216	4.651802062988281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M9FKR3	30S ribosomal protein S1 OS=Streptococcus suis OX=1307 GN=rpsA PE=4 SV=1	root (No rank) [1]	0.037406	43.621	4.909111022949219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8JB16	30S ribosomal protein S1 OS=Streptococcus suis OX=1307 GN=rpsA PE=4 SV=1	root (No rank) [1]	0.037406	43.635	4.909111022949219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8I830	30S ribosomal protein S1 OS=Streptococcus suis OX=1307 GN=rpsA PE=4 SV=1	root (No rank) [1]	0.037406	43.622	4.909111022949219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8F6Y5	30S ribosomal protein S1 OS=Streptococcus suis OX=1307 GN=rpsA PE=4 SV=1	root (No rank) [1]	0.037406	43.663	4.913917541503906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8SQV0	30S ribosomal protein S1 OS=Streptococcus suis OX=1307 GN=rpsA PE=4 SV=1	root (No rank) [1]	0.037406	43.677	4.909111022949219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F5MI06	30S ribosomal protein S1 OS=Streptococcus gordonii OX=1302 GN=rpsA PE=4 SV=1	root (No rank) [1]	0.037406	44.02	4.941474914550781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CN32	30S ribosomal protein S1 OS=Streptococcus gordonii OX=1302 GN=rpsA_1 PE=4 SV=1	root (No rank) [1]	0.037406	44.092	4.913917541503906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D1YMX3	Putative translation elongation factor Tu (Fragment) OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0888 PE=4 SV=1	Veillonella parvula ATCC 17745 (Subspecies) [686660]	0.095238	20.585	5.085670471191406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1W0Q5	Tyrosine--tRNA ligase (Fragment) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC01382G0007 PE=3 SV=1	root (No rank) [1]	0.05296	36.604	5.026283264160156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C767	Tyrosine--tRNA ligase OS=Veillonella parvula OX=29466 GN=tyrS PE=3 SV=1	root (No rank) [1]	0.042289	45.673	5.628486633300781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C2V6	Tyrosine--tRNA ligase OS=Veillonella dispar OX=39778 GN=tyrS PE=3 SV=1	root (No rank) [1]	0.042289	45.638	5.476387023925781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E4LDA5	Tyrosine--tRNA ligase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=tyrS PE=3 SV=1	root (No rank) [1]	0.042289	45.642	5.424476623535156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A239Z8H1	Tyrosine--tRNA ligase OS=Veillonella rodentium OX=248315 GN=tyrS PE=3 SV=1	root (No rank) [1]	0.042289	45.642	5.477775573730469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	T0SWJ6	Tyrosine--tRNA ligase OS=Veillonella parvula HSIVP1 OX=1316254 GN=tyrS PE=3 SV=1	root (No rank) [1]	0.042289	45.649	5.549018859863281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1TJ40	Tyrosine--tRNA ligase OS=Veillonella parvula OX=29466 GN=tyrS PE=3 SV=1	root (No rank) [1]	0.042289	45.659	5.549018859863281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9M2K0	Gram positive anchor OS=Streptococcus parasanguinis SK236 OX=1035185 GN=HMPREF9962_0730 PE=4 SV=1	root (No rank) [1]	0.012524	343.657	4.862754821777344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	G0ZTK4	BapA1 OS=Streptococcus parasanguinis OX=1318 GN=bapA1 PE=4 SV=1	root (No rank) [1]	0.011265	379.558	4.863716125488281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F8DKH7	Pilin isopeptide linkage domain protein OS=Streptococcus parasanguinis (strain ATCC 15912 / DSM 6778 / CIP 104372 / LMG 14537) OX=760570 GN=HMPREF0833_11315 PE=4 SV=1	root (No rank) [1]	0.012996	329.532	4.847908020019531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3H6R8	Surface-anchored protein OS=Streptococcus parasanguinis OX=1318 GN=sao PE=4 SV=1	root (No rank) [1]	0.00811	527.147	4.935600280761719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E3CDJ4	Pilin isopeptide linkage domain protein OS=Streptococcus parasanguinis F0405 OX=905067 GN=HMPREF9626_0185 PE=4 SV=1	root (No rank) [1]	0.010428	412.175	4.956001281738281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E8UZ87	YSIRK signal domain/LPXTG anchor domain surface protein OS=Streptococcus sp. HMSC073D05 OX=1739336 GN=HMPREF2832_03345 PE=4 SV=1	root (No rank) [1]	0.01381	308.021	4.967430114746094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E0PZB1	Putative cross-wall-targeting lipoprotein signal OS=Streptococcus sp. oral taxon 071 str. 73H25AP OX=864570 GN=HMPREF9189_0142 PE=4 SV=1	Streptococcus sp. oral taxon 071 str. 73H25AP (Subspecies) [864570]	0.025032	171.143	5.183509826660156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A100YMZ0	Uncharacterized protein OS=Veillonella parvula OX=29466 GN=AT982_04540 PE=4 SV=1	Veillonella (Genus) [29465]	0.049751	43.939	6.922294616699219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1UZE4	S-layer protein OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00514G0040 PE=4 SV=1	Veillonella (Genus) [29465]	0.049628	44.346	6.147911071777344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D1YQQ9	Uncharacterized protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1121 PE=4 SV=1	Veillonella (Genus) [29465]	0.049751	43.993	7.710670471191406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1L8Q6E6	Alanine dehydrogenase OS=Streptococcus oralis OX=1303 GN=BBP19_00460 PE=3 SV=1	root (No rank) [1]	0.043243	38.883	5.414863586425781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CS27	Alanine dehydrogenase OS=Streptococcus cristatus OX=45634 GN=ald2 PE=3 SV=1	root (No rank) [1]	0.043243	38.763	5.395530700683594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3H5X0	Alanine dehydrogenase OS=Streptococcus parasanguinis OX=1318 GN=ald PE=3 SV=1	root (No rank) [1]	0.043243	38.887	5.296089172363281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A096ANA1	Alanine dehydrogenase OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=HMPREF2134_11640 PE=3 SV=1	root (No rank) [1]	0.043243	38.711	5.175285339355469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HCN8	Alanine dehydrogenase OS=Streptococcus infantis OX=68892 GN=ald PE=3 SV=1	root (No rank) [1]	0.043243	38.703	5.335716247558594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N2L5	Alanine dehydrogenase OS=Streptococcus cristatus OX=45634 GN=SCRDD08_00818 PE=3 SV=1	root (No rank) [1]	0.043243	38.899	5.594200134277344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MPG1	Alanine dehydrogenase OS=Streptococcus sp. DD04 OX=1776578 GN=STRDD04_00908 PE=3 SV=1	root (No rank) [1]	0.043243	38.805	5.352912902832031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0Y6P0	Alanine dehydrogenase OS=Streptococcus sp. HMSC078D09 OX=1739430 GN=HMPREF2926_07065 PE=3 SV=1	root (No rank) [1]	0.043243	38.84	5.145805358886719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2E0T1	Alanine dehydrogenase OS=Streptococcus oralis subsp. tigurinus OX=1077464 GN=ald PE=3 SV=1	root (No rank) [1]	0.043243	38.829	5.239372253417969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081R6C5	Alanine dehydrogenase OS=Streptococcus oralis OX=1303 GN=ald PE=3 SV=1	root (No rank) [1]	0.043243	38.831	5.239799499511719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E2ELI8	30S ribosomal protein S8 OS=Streptococcus mutans 2ST1 OX=857148 GN=rpsH PE=3 SV=1	root (No rank) [1]	0.106061	14.707	9.471672058105469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1B8T1K9	Protein-export protein SecB OS=Haemophilus parainfluenzae OX=729 GN=secB PE=3 SV=1	root (No rank) [1]	0.136095	19.04	4.304664611816406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1R0E895	Protein-export protein SecB OS=Haemophilus parainfluenzae OX=729 GN=secB PE=3 SV=1	root (No rank) [1]	0.136095	19.04	4.239189147949219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A024DF37	Phosphoenolpyruvate carboxylase OS=Streptococcus sp. VT 162 OX=1419814 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	103.277	5.115364074707031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A075SI11	Phosphoenolpyruvate carboxylase OS=Streptococcus suis 6407 OX=1214179 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	102.784	5.240119934082031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0H3MY84	Phosphoenolpyruvate carboxylase OS=Streptococcus suis (strain BM407) OX=568814 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	102.862	5.240119934082031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A123T830	Phosphoenolpyruvate carboxylase OS=Streptococcus suis OX=1307 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	102.772	5.242469787597656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8FTE4	Phosphoenolpyruvate carboxylase OS=Streptococcus suis OX=1307 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	102.784	5.240119934082031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8IJU6	Phosphoenolpyruvate carboxylase OS=Streptococcus suis OX=1307 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	102.68	5.240119934082031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A123TL95	Phosphoenolpyruvate carboxylase OS=Streptococcus suis OX=1307 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	102.825	5.271202087402344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0N0DPZ4	Phosphoenolpyruvate carboxylase OS=Streptococcus suis OX=1307 GN=ppc PE=3 SV=1	root (No rank) [1]	0.017817	102.77	5.240119934082031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KMI8	30S ribosomal protein S15 OS=Veillonella sp. 6_1_27 OX=450749 GN=rpsO PE=3 SV=1	Veillonella (Genus) [29465]	0.25	10.403	9.985008239746094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134BWS6	30S ribosomal protein S15 OS=Veillonella dispar OX=39778 GN=rpsO PE=3 SV=1	Veillonella (Genus) [29465]	0.25	10.389	9.985008239746094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133S763	30S ribosomal protein S15 OS=Veillonella atypica OX=39777 GN=rpsO PE=3 SV=1	Veillonella (Genus) [29465]	0.25	10.376	9.985008239746094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A074J1U0	Pyruvate kinase OS=Streptococcus salivarius OX=1304 GN=DL07_10200 PE=3 SV=1	root (No rank) [1]	0.034	54.439	4.945213317871094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A127TUG4	30S ribosomal protein S3 OS=Streptococcus sp. A12 OX=1759399 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.075	9.561500549316406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0ZRJ0	30S ribosomal protein S3 OS=Streptococcus sp. HMSC061E03 OX=1739421 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	23.987	9.642250061035156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E9FEN6	30S ribosomal protein S3 OS=Streptococcus sp. C300 OX=563036 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.013	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8U3D4	30S ribosomal protein S3 OS=Streptococcus pneumoniae OX=1313 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.012	9.619819641113281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E2J4R1	30S ribosomal protein S3 OS=Streptococcus intermedius ATCC 27335 OX=1316583 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.052	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F5U014	30S ribosomal protein S3 OS=Streptococcus anginosus SK52 = DSM 20563 OX=1000570 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.066	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PYV7	30S ribosomal protein S3 OS=Streptococcus mitis OX=28037 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.067308	23.083	9.642570495605469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F1CJ58	30S ribosomal protein S3 OS=Streptococcus sp. HMSC072G04 OX=1739408 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.015	9.642250061035156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NN96	30S ribosomal protein S3 OS=Streptococcus sp. DD11 OX=1777879 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.105	9.762947082519531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DD01	30S ribosomal protein S3 OS=Streptococcus sinensis OX=176090 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.034	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	M3JHW0	30S ribosomal protein S3 OS=Streptococcus oralis subsp. tigurinus AZ_3a OX=1282664 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.061	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CYN9	30S ribosomal protein S3 OS=Streptococcus oralis subsp. oralis OX=1891914 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.061	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1TL27	30S ribosomal protein S3 OS=Streptococcus anginosus DORA_7 OX=1403946 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.036	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CSE5	30S ribosomal protein S3 OS=Streptococcus cristatus OX=45634 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.006	9.693519592285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7ZK50	30S ribosomal protein S3 OS=Streptococcus pneumoniae OX=1313 GN=rpsC PE=3 SV=1	root (No rank) [1]	0.064516	24.059	9.717445373535156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NHI9	30S ribosomal protein S11 OS=Streptococcus sp. DD12 OX=1777880 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.102362	13.377	11.435081481933594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
