#peptides,GO term,Name,
3,GO:0089714,UDP-N-acetyl-D-mannosamine dehydrogenase activity,
3,GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity,
3,GO:0004867,serine-type endopeptidase inhibitor activity,
3,GO:0008897,holo-[acyl-carrier-protein] synthase activity,
3,GO:0003885,"D-arabinono-1,4-lactone oxidase activity",
3,GO:0008201,heparin binding,
3,GO:0047356,CDP-ribitol ribitolphosphotransferase activity,
3,GO:0008412,4-hydroxybenzoate octaprenyltransferase activity,
3,GO:0016434,rRNA (cytosine) methyltransferase activity,
3,GO:0001104,RNA polymerase II transcription cofactor activity,
3,GO:0043885,carbon-monoxide dehydrogenase (ferredoxin) activity,
3,GO:0052905,tRNA (guanine(9)-N(1))-methyltransferase activity,
3,GO:0044183,protein binding involved in protein folding,
2,GO:0009029,tetraacyldisaccharide 4'-kinase activity,
2,GO:0004746,riboflavin synthase activity,
2,GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity,
2,GO:0016403,dimethylargininase activity,
2,GO:0017061,S-methyl-5-thioadenosine phosphorylase activity,
2,GO:0008939,nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity,
2,GO:0047569,3-oxoadipate CoA-transferase activity,
2,GO:0004648,O-phospho-L-serine:2-oxoglutarate aminotransferase activity,
2,GO:0043365,[formate-C-acetyltransferase]-activating enzyme activity,
2,GO:0008171,O-methyltransferase activity,
2,GO:0004135,"amylo-alpha-1,6-glucosidase activity",
2,GO:0009036,Type II site-specific deoxyribonuclease activity,
2,GO:0004792,thiosulfate sulfurtransferase activity,
2,GO:0008771,[citrate (pro-3S)-lyase] ligase activity,
2,GO:0043772,acyl-phosphate glycerol-3-phosphate acyltransferase activity,
2,GO:0002935,tRNA (adenine-C2-)-methyltransferase activity,
2,GO:0070040,rRNA (adenine-C2-)-methyltransferase activity,
2,GO:0047733,"CDP-glucose 4,6-dehydratase activity",
2,GO:0008649,rRNA methyltransferase activity,
2,GO:0015067,amidinotransferase activity,
2,GO:0052636,arabinosyltransferase activity,
2,GO:0004806,triglyceride lipase activity,
2,GO:0071424,rRNA (cytosine-N4-)-methyltransferase activity,
2,GO:0003713,transcription coactivator activity,
2,GO:0004401,histidinol-phosphatase activity,
2,GO:0008836,diaminopimelate decarboxylase activity,
2,GO:0050501,hyaluronan synthase activity,
2,GO:0031402,sodium ion binding,
2,GO:0090614,5'-methylthioadenosine deaminase activity,
2,GO:0050270,S-adenosylhomocysteine deaminase activity,
2,GO:0009030,thiamine-phosphate kinase activity,
2,GO:0033680,ATP-dependent DNA/RNA helicase activity,
2,GO:0003879,ATP phosphoribosyltransferase activity,
2,GO:0052717,tRNA-specific adenosine-34 deaminase activity,
2,GO:0008942,nitrite reductase [NAD(P)H] activity,
2,GO:0008703,5-amino-6-(5-phosphoribosylamino)uracil reductase activity,
2,GO:0016763,"transferase activity, transferring pentosyl groups",
2,GO:0004638,phosphoribosylaminoimidazole carboxylase activity,
2,GO:0034028,5-(carboxyamino)imidazole ribonucleotide synthase activity,
2,GO:0033961,cis-stilbene-oxide hydrolase activity,
2,GO:0043142,single-stranded DNA-dependent ATPase activity,
2,GO:0000334,"3-hydroxyanthranilate 3,4-dioxygenase activity",
2,GO:0008811,chloramphenicol O-acetyltransferase activity,
2,GO:0103039,protein methylthiotransferase activity,
2,GO:0015614,D-xylose-importing ATPase activity,
2,GO:0044877,protein-containing complex binding,
2,GO:0019146,arabinose-5-phosphate isomerase activity,
2,GO:0004084,branched-chain-amino-acid transaminase activity,
2,GO:0017022,myosin binding,
2,GO:0005086,ARF guanyl-nucleotide exchange factor activity,
2,GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",
2,GO:0016881,acid-amino acid ligase activity,
2,GO:0015116,sulfate transmembrane transporter activity,
2,GO:0005031,tumor necrosis factor-activated receptor activity,
2,GO:0052861,"glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group",
2,GO:0005234,extracellularly glutamate-gated ion channel activity,
2,GO:0043815,phosphoribosylglycinamide formyltransferase 2 activity,
2,GO:0000107,imidazoleglycerol-phosphate synthase activity,
2,GO:0003727,single-stranded RNA binding,
2,GO:0004128,"cytochrome-b5 reductase activity, acting on NAD(P)H",
2,GO:0042162,telomeric DNA binding,
2,GO:0003834,"beta-carotene 15,15'-monooxygenase activity",
2,GO:0003861,3-isopropylmalate dehydratase activity,
2,GO:0036459,thiol-dependent ubiquitinyl hydrolase activity,
2,GO:0015238,drug transmembrane transporter activity,
2,GO:0099620,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,
2,GO:0050136,NADH dehydrogenase (quinone) activity,
2,GO:0003863,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,
2,GO:0005109,frizzled binding,
2,GO:0008974,phosphoribulokinase activity,
2,GO:0000977,RNA polymerase II regulatory region sequence-specific DNA binding,
2,GO:0017057,6-phosphogluconolactonase activity,
2,GO:0016154,pyrimidine-nucleoside phosphorylase activity,
2,GO:0050401,xylonate dehydratase activity,
2,GO:0008013,beta-catenin binding,
2,GO:0008909,isochorismate synthase activity,
2,GO:0008768,UDP-sugar diphosphatase activity,
2,GO:0003870,5-aminolevulinate synthase activity,
2,GO:0001540,amyloid-beta binding,
2,GO:0001000,bacterial-type RNA polymerase core enzyme binding,
2,GO:0047980,hippurate hydrolase activity,
2,GO:0102264,tRNA-dihydrouridine20 synthase activity,
2,GO:0019239,deaminase activity,
2,GO:0032051,clathrin light chain binding,
2,GO:0004984,olfactory receptor activity,
2,GO:0030340,hyaluronate lyase activity,
2,GO:1901681,sulfur compound binding,
2,GO:0004068,aspartate 1-decarboxylase activity,
2,GO:0008869,galactonate dehydratase activity,
2,GO:0004392,heme oxygenase (decyclizing) activity,
2,GO:0016661,"oxidoreductase activity, acting on other nitrogenous compounds as donors",
2,GO:0033265,choline binding,
2,GO:0018710,acetone carboxylase activity,
2,GO:0004568,chitinase activity,
2,GO:0004014,adenosylmethionine decarboxylase activity,
2,GO:0090729,toxin activity,
2,GO:0022820,potassium:chloride symporter activity,
2,GO:0051060,pullulanase activity,
2,GO:0003958,NADPH-hemoprotein reductase activity,
2,GO:0004012,phospholipid-translocating ATPase activity,
2,GO:0002950,ceramide phosphoethanolamine synthase activity,
2,GO:0015385,sodium:proton antiporter activity,
2,GO:0008260,3-oxoacid CoA-transferase activity,
2,GO:0043015,gamma-tubulin binding,
2,GO:0046789,host cell surface receptor binding,
2,GO:0008536,Ran GTPase binding,
2,GO:0050580,"2,5-didehydrogluconate reductase activity",
2,GO:0004496,mevalonate kinase activity,
2,GO:0008793,aromatic-amino-acid:2-oxoglutarate aminotransferase activity,
2,GO:0003839,gamma-glutamylcyclotransferase activity,
2,GO:0003689,DNA clamp loader activity,
2,GO:0003949,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity,
2,GO:0004843,thiol-dependent ubiquitin-specific protease activity,
2,GO:0008239,dipeptidyl-peptidase activity,
2,GO:0070009,serine-type aminopeptidase activity,
2,GO:0043958,acryloyl-CoA reductase activity,
2,GO:0016896,"exoribonuclease activity, producing 5'-phosphomonoesters",
2,GO:0004450,isocitrate dehydrogenase (NADP+) activity,
2,GO:0051996,squalene synthase activity,
2,GO:0004310,farnesyl-diphosphate farnesyltransferase activity,
2,GO:0004555,"alpha,alpha-trehalase activity",
2,GO:0000149,SNARE binding,
2,GO:0015426,polar-amino acid-transporting ATPase activity,
2,GO:0048027,mRNA 5'-UTR binding,
2,GO:0004535,poly(A)-specific ribonuclease activity,
2,GO:0015440,peptide-transporting ATPase activity,
2,GO:0018537,"coenzyme F420-dependent N5,N10-methenyltetrahydromethanopterin reductase activity",
2,GO:0008242,omega peptidase activity,
2,GO:0031418,L-ascorbic acid binding,
2,GO:0005220,"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",
2,GO:0070679,"inositol 1,4,5 trisphosphate binding",
2,GO:0015159,polysaccharide transmembrane transporter activity,
2,GO:0004039,allophanate hydrolase activity,
2,GO:0070204,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity,
2,GO:0005216,ion channel activity,
2,GO:0003972,RNA ligase (ATP) activity,
2,GO:0003682,chromatin binding,
2,GO:0051073,adenosylcobinamide-GDP ribazoletransferase activity,
2,GO:0008818,cobalamin 5'-phosphate synthase activity,
2,GO:0033188,sphingomyelin synthase activity,
2,GO:0047493,ceramide cholinephosphotransferase activity,
2,GO:0008903,hydroxypyruvate isomerase activity,
2,GO:0008882,[glutamate-ammonia-ligase] adenylyltransferase activity,
2,GO:0005267,potassium channel activity,
2,GO:0004808,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity,
1,GO:0016793,triphosphoric monoester hydrolase activity,
1,GO:0042781,3'-tRNA processing endoribonuclease activity,
1,GO:0004730,pseudouridylate synthase activity,
1,GO:0008047,enzyme activator activity,
1,GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",
1,GO:0008738,L-fuculose-phosphate aldolase activity,
1,GO:0017108,5'-flap endonuclease activity,
1,GO:0004125,L-seryl-tRNASec selenium transferase activity,
1,GO:0004559,alpha-mannosidase activity,
1,GO:0033863,"ribose 1,5-bisphosphate phosphokinase activity",
1,GO:0018845,2-hydroxychromene-2-carboxylate isomerase activity,
1,GO:0004140,dephospho-CoA kinase activity,
1,GO:0080019,fatty-acyl-CoA reductase (alcohol-forming) activity,
1,GO:0019159,nicotinamide-nucleotide amidase activity,
1,GO:0008835,diaminohydroxyphosphoribosylaminopyrimidine deaminase activity,
1,GO:0050334,thiaminase activity,
1,GO:0004126,cytidine deaminase activity,
1,GO:0050126,N-carbamoylputrescine amidase activity,
1,GO:0003992,N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity,
1,GO:0052692,raffinose alpha-galactosidase activity,
1,GO:0008832,dGTPase activity,
1,GO:0008718,D-amino-acid dehydrogenase activity,
1,GO:0019143,3-deoxy-manno-octulosonate-8-phosphatase activity,
1,GO:0042586,peptide deformylase activity,
1,GO:0097573,glutathione oxidoreductase activity,
1,GO:0008913,lauroyltransferase activity,
1,GO:0004132,dCMP deaminase activity,
1,GO:0008929,methylglyoxal synthase activity,
1,GO:0052915,23S rRNA (guanine(2445)-N(2))-methyltransferase activity,
1,GO:0033980,phosphonopyruvate decarboxylase activity,
1,GO:0008961,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity,
1,GO:0008993,rhamnulokinase activity,
1,GO:0015233,pantothenate transmembrane transporter activity,
1,GO:0051392,tRNA N-acetyltransferase activity,
1,GO:0019899,enzyme binding,
1,GO:0060698,endoribonuclease inhibitor activity,
1,GO:0047348,glycerol-3-phosphate cytidylyltransferase activity,
1,GO:0004788,thiamine diphosphokinase activity,
1,GO:0003979,UDP-glucose 6-dehydrogenase activity,
1,GO:0000309,nicotinamide-nucleotide adenylyltransferase activity,
1,GO:0005337,nucleoside transmembrane transporter activity,
1,GO:0008422,beta-glucosidase activity,
1,GO:0102483,scopolin beta-glucosidase activity,
1,GO:0009045,xylose isomerase activity,
1,GO:0050044,galactose-6-phosphate isomerase activity,
1,GO:0008668,"(2,3-dihydroxybenzoyl)adenylate synthase activity",
1,GO:0004109,coproporphyrinogen oxidase activity,
1,GO:0015128,gluconate transmembrane transporter activity,
1,GO:0003886,DNA (cytosine-5-)-methyltransferase activity,
1,GO:0046523,S-methyl-5-thioribose-1-phosphate isomerase activity,
1,GO:0030267,glyoxylate reductase (NADP) activity,
1,GO:0016618,hydroxypyruvate reductase activity,
1,GO:0036361,"racemase activity, acting on amino acids and derivatives",
1,GO:0004421,hydroxymethylglutaryl-CoA synthase activity,
1,GO:0047307,diaminobutyrate-pyruvate transaminase activity,
1,GO:0004592,pantoate-beta-alanine ligase activity,
1,GO:0015210,uracil transmembrane transporter activity,
1,GO:0030165,PDZ domain binding,
1,GO:0047580,4-hydroxyproline epimerase activity,
1,GO:0030729,acetoacetate-CoA ligase activity,
1,GO:0008852,exodeoxyribonuclease I activity,
1,GO:0008465,glycerate dehydrogenase activity,
1,GO:0019104,DNA N-glycosylase activity,
1,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",
1,GO:0004652,polynucleotide adenylyltransferase activity,
1,GO:0004113,"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity",
1,GO:0008664,2'-5'-RNA ligase activity,
1,GO:0008888,glycerol dehydrogenase [NAD+] activity,
1,GO:0044318,L-aspartate:fumarate oxidoreductase activity,
1,GO:0018112,proline racemase activity,
1,GO:0008519,ammonium transmembrane transporter activity,
1,GO:0008378,galactosyltransferase activity,
1,GO:0016972,thiol oxidase activity,
1,GO:0047456,2-methylisocitrate dehydratase activity,
1,GO:0004456,phosphogluconate dehydratase activity,
1,GO:0018578,"protocatechuate 3,4-dioxygenase activity",
1,GO:0003987,acetate-CoA ligase activity,
1,GO:0016208,AMP binding,
1,GO:0003712,transcription cofactor activity,
1,GO:0004105,choline-phosphate cytidylyltransferase activity,
1,GO:0008812,choline dehydrogenase activity,
1,GO:0019902,phosphatase binding,
1,GO:0033712,"1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) activity",
1,GO:0051116,cobaltochelatase activity,
1,GO:0045303,diaminobutyrate-2-oxoglutarate transaminase activity,
1,GO:0002039,p53 binding,
1,GO:0003714,transcription corepressor activity,
1,GO:0017137,Rab GTPase binding,
1,GO:0019534,toxin transmembrane transporter activity,
1,GO:0004837,tyrosine decarboxylase activity,
1,GO:0042393,histone binding,
1,GO:0004683,calmodulin-dependent protein kinase activity,
1,GO:0008792,arginine decarboxylase activity,
1,GO:0103025,alpha-amylase activity (releasing maltohexaose),
1,GO:0004556,alpha-amylase activity,
1,GO:0050897,cobalt ion binding,
1,GO:0004357,glutamate-cysteine ligase activity,
1,GO:0015438,teichoic-acid-transporting ATPase activity,
1,GO:0019203,carbohydrate phosphatase activity,
1,GO:0004144,diacylglycerol O-acyltransferase activity,
1,GO:0004781,sulfate adenylyltransferase (ATP) activity,
1,GO:0001228,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",
1,GO:0008662,1-phosphofructokinase activity,
1,GO:0047631,ADP-ribose diphosphatase activity,
1,GO:0008802,betaine-aldehyde dehydrogenase activity,
1,GO:0047689,aspartate racemase activity,
1,GO:0016168,chlorophyll binding,
1,GO:0050538,N-carbamoyl-L-amino-acid hydrolase activity,
1,GO:0008967,phosphoglycolate phosphatase activity,
1,GO:0004605,phosphatidate cytidylyltransferase activity,
1,GO:0050049,leucine dehydrogenase activity,
1,GO:0004715,non-membrane spanning protein tyrosine kinase activity,
1,GO:0008772,[isocitrate dehydrogenase (NADP+)] kinase activity,
1,GO:0048474,D-methionine transmembrane transporter activity,
1,GO:0043799,glycine oxidase activity,
1,GO:0016163,nitrogenase activity,
1,GO:0031369,translation initiation factor binding,
1,GO:0016837,"carbon-oxygen lyase activity, acting on polysaccharides",
1,GO:0004576,oligosaccharyl transferase activity,
1,GO:0003939,L-iditol 2-dehydrogenase activity,
1,GO:0005355,glucose transmembrane transporter activity,
1,GO:0018697,carbonyl sulfide nitrogenase activity,
1,GO:0050307,sucrose-phosphate phosphatase activity,
1,GO:0005298,proline:sodium symporter activity,
1,GO:0052689,carboxylic ester hydrolase activity,
1,GO:0004587,ornithine-oxo-acid transaminase activity,
1,GO:0008495,protoheme IX farnesyltransferase activity,
1,GO:0000829,inositol heptakisphosphate kinase activity,
1,GO:0052875,riboflavin reductase (NADH) activity,
1,GO:0042602,riboflavin reductase (NADPH) activity,
1,GO:0030695,GTPase regulator activity,
1,GO:0050082,maltose phosphorylase activity,
1,GO:0045155,"electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity",
1,GO:0004789,thiamine-phosphate diphosphorylase activity,
1,GO:0030248,cellulose binding,
1,GO:0016691,chloride peroxidase activity,
1,GO:0018849,muconate cycloisomerase activity,
1,GO:0018850,chloromuconate cycloisomerase activity,
1,GO:0008756,o-succinylbenzoate-CoA ligase activity,
1,GO:0004848,ureidoglycolate hydrolase activity,
1,GO:0050385,ureidoglycolate lyase activity,
1,GO:0008746,NAD(P)+ transhydrogenase activity,
1,GO:0045131,pre-mRNA branch point binding,
1,GO:0004042,acetyl-CoA:L-glutamate N-acetyltransferase activity,
1,GO:0103045,methione N-acyltransferase activity,
1,GO:0004630,phospholipase D activity,
1,GO:0008825,cyclopropane-fatty-acyl-phospholipid synthase activity,
1,GO:0008798,beta-aspartyl-peptidase activity,
1,GO:0001191,"transcriptional repressor activity, RNA polymerase II transcription factor binding",
1,GO:0016040,glutamate synthase (NADH) activity,
1,GO:0061598,molybdopterin adenylyltransferase activity,
1,GO:0004754,"saccharopine dehydrogenase (NAD+, L-lysine-forming) activity",
1,GO:0030366,molybdopterin synthase activity,
1,GO:0050569,glycolaldehyde dehydrogenase activity,
1,GO:0018522,benzoyl-CoA reductase activity,
1,GO:0019888,protein phosphatase regulator activity,
1,GO:0008999,ribosomal-protein-alanine N-acetyltransferase activity,
1,GO:0005262,calcium channel activity,
1,GO:0008667,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity",
1,GO:0008121,ubiquinol-cytochrome-c reductase activity,
1,GO:0015098,molybdate ion transmembrane transporter activity,
1,GO:0005044,scavenger receptor activity,
1,GO:0043130,ubiquitin binding,
1,GO:0015542,carbohydrate:proton symporter activity,
1,GO:0051903,S-(hydroxymethyl)glutathione dehydrogenase activity,
1,GO:0002151,G-quadruplex RNA binding,
1,GO:0001882,nucleoside binding,
1,GO:0005471,ATP:ADP antiporter activity,
1,GO:0016835,carbon-oxygen lyase activity,
1,GO:0015432,bile acid-exporting ATPase activity,
1,GO:0035438,cyclic-di-GMP binding,
1,GO:0004583,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,
1,GO:0004564,beta-fructofuranosidase activity,
1,GO:0050353,trimethyllysine dioxygenase activity,
1,GO:0016985,"mannan endo-1,4-beta-mannosidase activity",
1,GO:0052928,CTP:3'-cytidine-tRNA cytidylyltransferase activity,
1,GO:0052929,ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity,
1,GO:0052927,CTP:tRNA cytidylyltransferase activity,
1,GO:0005254,chloride channel activity,
1,GO:0015145,monosaccharide transmembrane transporter activity,
1,GO:0042030,ATPase inhibitor activity,
1,GO:0051989,coproporphyrinogen dehydrogenase activity,
1,GO:0008980,propionate kinase activity,
1,GO:0008926,mannitol-1-phosphate 5-dehydrogenase activity,
1,GO:0019904,protein domain specific binding,
1,GO:0098632,cell-cell adhesion mediator activity,
1,GO:0017154,semaphorin receptor activity,
1,GO:0015037,peptide disulfide oxidoreductase activity,
1,GO:0047736,cellobiose epimerase activity,
1,GO:0043722,4-hydroxyphenylacetate decarboxylase activity,
1,GO:0016636,"oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor",
1,GO:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors",
1,GO:0016841,ammonia-lyase activity,
1,GO:0004174,electron-transferring-flavoprotein dehydrogenase activity,
1,GO:0009032,thymidine phosphorylase activity,
1,GO:0004528,phosphodiesterase I activity,
1,GO:0008603,cAMP-dependent protein kinase regulator activity,
1,GO:0030552,cAMP binding,
1,GO:0070330,aromatase activity,
1,GO:0004777,succinate-semialdehyde dehydrogenase (NAD+) activity,
1,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",
1,GO:0043781,cobalt-factor II C20-methyltransferase activity,
1,GO:0033831,kojibiose phosphorylase activity,
1,GO:0004573,mannosyl-oligosaccharide glucosidase activity,
1,GO:0035251,UDP-glucosyltransferase activity,
1,GO:0000210,NAD+ diphosphatase activity,
1,GO:0042124,"1,3-beta-glucanosyltransferase activity",
1,GO:0050531,mannosyl-3-phosphoglycerate phosphatase activity,
1,GO:0015099,nickel cation transmembrane transporter activity,
1,GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",
1,GO:0005229,intracellular calcium activated chloride channel activity,
1,GO:0030515,snoRNA binding,
1,GO:0033897,ribonuclease T2 activity,
1,GO:0019170,methylglyoxal reductase (NADH-dependent) activity,
1,GO:0003868,4-hydroxyphenylpyruvate dioxygenase activity,
1,GO:0033732,pyrroloquinoline-quinone synthase activity,
1,GO:0008726,alkanesulfonate monooxygenase activity,
1,GO:0047453,ATP-dependent NAD(P)H-hydrate dehydratase activity,
1,GO:0004308,exo-alpha-sialidase activity,
1,GO:0016667,"oxidoreductase activity, acting on a sulfur group of donors",
1,GO:0008417,fucosyltransferase activity,
1,GO:0010314,phosphatidylinositol-5-phosphate binding,
1,GO:0032266,phosphatidylinositol-3-phosphate binding,
1,GO:0090563,protein-phosphocysteine-sugar phosphotransferase activity,
1,GO:0102319,2-deoxystreptamine N-acetyl-D-glucosaminyltransferase activity,
1,GO:0000703,oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity,
1,GO:0001054,RNA polymerase I activity,
1,GO:0004517,nitric-oxide synthase activity,
1,GO:0046875,ephrin receptor binding,
1,GO:0004650,polygalacturonase activity,
1,GO:0030247,polysaccharide binding,
1,GO:2001066,amylopectin binding,
1,GO:0004159,dihydrouracil dehydrogenase (NAD+) activity,
1,GO:0009042,valine-pyruvate transaminase activity,
1,GO:0051033,RNA transmembrane transporter activity,
1,GO:0051575,5'-deoxyribose-5-phosphate lyase activity,
1,GO:0005042,netrin receptor activity,
1,GO:0005201,extracellular matrix structural constituent,
1,GO:0016708,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor",
1,GO:0004122,cystathionine beta-synthase activity,
1,GO:0004526,ribonuclease P activity,
1,GO:0097110,scaffold protein binding,
1,GO:0015416,ATPase-coupled organic phosphonate transmembrane transporter activity,
1,GO:0043771,cytidine kinase activity,
1,GO:0009882,blue light photoreceptor activity,
1,GO:0004087,carbamoyl-phosphate synthase (ammonia) activity,
1,GO:0004520,endodeoxyribonuclease activity,
1,GO:0008650,rRNA (uridine-2'-O-)-methyltransferase activity,
1,GO:0042800,histone methyltransferase activity (H3-K4 specific),
1,GO:0003980,UDP-glucose:glycoprotein glucosyltransferase activity,
1,GO:0016672,"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor",
1,GO:0004869,cysteine-type endopeptidase inhibitor activity,
1,GO:0004334,fumarylacetoacetase activity,
1,GO:0050093,methanol dehydrogenase activity,
1,GO:0034784,pivalyl-CoA mutase activity,
1,GO:0001164,RNA polymerase I CORE element sequence-specific DNA binding,
1,GO:0004499,"N,N-dimethylaniline monooxygenase activity",
1,GO:0001968,fibronectin binding,
1,GO:0004714,transmembrane receptor protein tyrosine kinase activity,
1,GO:0008773,[protein-PII] uridylyltransferase activity,
1,GO:0019787,ubiquitin-like protein transferase activity,
1,GO:0061710,L-threonylcarbamoyladenylate synthase,
1,GO:0003873,6-phosphofructo-2-kinase activity,
1,GO:0015068,glycine amidinotransferase activity,
1,GO:0004096,catalase activity,
1,GO:0004485,methylcrotonoyl-CoA carboxylase activity,
1,GO:0016817,"hydrolase activity, acting on acid anhydrides",
1,GO:0090613,5'-deoxyadenosine deaminase activity,
1,GO:0070569,uridylyltransferase activity,
1,GO:0047280,nicotinamide phosphoribosyltransferase activity,
1,GO:0102025,ATPase-coupled thiosulfate transmembrane transporter activity,
1,GO:0003904,deoxyribodipyrimidine photo-lyase activity,
1,GO:0047388,[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase,
1,GO:0047656,"alpha,alpha-trehalose phosphorylase activity",
