#Datasets	 737_NS_BLASTOutput_2StepCombined	 737_WS_BLASTOutput_2StepCombined	Log2 737NS+1	Log2 737WS+1	Log2 Fold Change
COG0216 Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	25	26	4.7004397181	4.7548875022	-0.054447784
COG0653 Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving	141	146	7.1497471195	7.1996723448	-0.0499252253
COG0099 Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	98	101	6.6293566201	6.672425342	-0.0430687219
COG0331 Malonyl coA-acyl carrier protein transacylase	92	94	6.5391588111	6.5698556083	-0.0306967972
COG0172 Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	107	109	6.7548875022	6.7813597135	-0.0264722114
COG0073 Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	88	89	6.475733431	6.4918530963	-0.0161196654
COG0233 Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another (By similarity)	80	80	6.3398500029	6.3398500029	0
COG0590 deaminase	1	1	1	1	0
COG0828 30S ribosomal protein S21	20	20	4.3923174228	4.3923174228	0
COG1188 heat shock protein	5	5	2.5849625007	2.5849625007	0
COG2890 Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	3	3	2	2	0
COG1293 Fibronectin-binding A domain protein	1	1	1	1	0
COG3655 Transcriptional regulator	2	2	1.5849625007	1.5849625007	0
COG3682 transcriptional repressor, copy family	4	4	2.3219280949	2.3219280949	0
COG3711 antiterminator	2	2	1.5849625007	1.5849625007	0
ENOG410XUC3 Transcriptional regulator	1	1	1	1	0
ENOG410XUJS anti-sigma28 factor FlgM	1	1	1	1	0
COG0116 Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	3	3	2	2	0
COG0164 Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity)	2	2	1.5849625007	1.5849625007	0
COG0187 DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	53	53	5.7548875022	5.7548875022	0
COG0353 May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity)	1	1	1	1	0
COG0389 Poorly processive error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by polIV. Exhibits no 3-5 exonuclease (proofreading) activity. May be involved in translesional synthesis in conjunction with the beta clamp from polIII (By similarity)	1	1	1	1	0
COG0507 exodeoxyribonuclease v alpha	1	1	1	1	0
COG0553 helicase	1	1	1	1	0
COG1074 The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. The AddA nuclease domain is required for chi fragment generation	3	3	2	2	0
COG1337 Crispr-associated ramp protein	2	2	1.5849625007	1.5849625007	0
COG2256 Recombination factor protein RarA	2	2	1.5849625007	1.5849625007	0
COG3077 negative regulation of DNA-dependent transcription, initiation	4	4	2.3219280949	2.3219280949	0
COG3513 Crispr-associated protein, Csn1 family	1	1	1	1	0
COG4974 Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	1	1	1	1	0
COG0562 UDP-galactopyranose mutase	2	2	1.5849625007	1.5849625007	0
COG0774 involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell (By similarity)	7	7	3	3	0
COG0815 Transfers the fatty acyl group on membrane lipoproteins (By similarity)	3	3	2	2	0
COG1134 (ABC) transporter	1	1	1	1	0
COG1216 Glycosyl transferase, family 2	1	1	1	1	0
COG1706 Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation (By similarity)	1	1	1	1	0
COG1749 flagellar hook protein, FlgE	1	1	1	1	0
COG0071 response to heat	1	1	1	1	0
COG0691 Binds specifically to the SsrA RNA (tmRNA) and is required for stable association of SsrA with ribosomes (By similarity)	1	1	1	1	0
COG1651 Thiol disulfide interchange protein	1	1	1	1	0
COG4232 Required to facilitate the formation of correct disulfide bonds in some periplasmic proteins and for the assembly of the periplasmic c-type cytochromes. Acts by transferring electrons from cytoplasmic thioredoxin to the periplasm. This transfer involves a cascade of disulfide bond formation and reduction steps (By similarity)	1	1	1	1	0
ENOG410XPG9 26S proteasome non-ATPase regulatory subunit	1	1	1	1	0
COG0643 CheA signal transduction histidine kinase	1	1	1	1	0
COG5000 Histidine kinase	1	1	1	1	0
COG3210 filamentous hemagglutinin family outer membrane protein	3	3	2	2	0
COG3736 Type IV secretion system protein VirB8	1	1	1	1	0
COG0534 Mate efflux family protein	1	1	1	1	0
COG0644 geranylgeranyl reductase	3	3	2	2	0
COG1252 Nadh dehydrogenase	1	1	1	1	0
ENOG410XPTP Dehydrogenase	1	1	1	1	0
ENOG410XT66 phosphoenolpyruvate carboxykinase	13	13	3.8073549221	3.8073549221	0
COG0040 Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity (By similarity)	1	1	1	1	0
COG0111 Dehydrogenase	4	4	2.3219280949	2.3219280949	0
COG1124 (ABC) transporter	1	1	1	1	0
COG1921 Converts seryl-tRNA(Sec) to selenocysteinyl-tRNA(Sec) required for selenoprotein biosynthesis (By similarity)	1	1	1	1	0
COG4177 (ABC) transporter	1	1	1	1	0
COG4492 UPF0735 ACT domain-containing protein	6	6	2.8073549221	2.8073549221	0
COG4576 ethanolamine catabolic process	2	2	1.5849625007	1.5849625007	0
COG4992 Acetylornithine aminotransferase	2	2	1.5849625007	1.5849625007	0
COG0295 cytidine deaminase	2	2	1.5849625007	1.5849625007	0
COG0572 uridine kinase	1	1	1	1	0
ENOG4111PIA	1	1	1	1	0
COG0063 Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration (By similarity)	1	1	1	1	0
COG0120 phosphoriboisomerase A	21	21	4.4594316186	4.4594316186	0
COG0246 Mannitol dehydrogenase	1	1	1	1	0
COG0698 Isomerase	30	30	4.9541963104	4.9541963104	0
COG1501 hydrolase, family 31	2	2	1.5849625007	1.5849625007	0
COG2814 Major Facilitator	1	1	1	1	0
COG4124 mannan endO-1,4-beta-mannosidase	1	1	1	1	0
COG0307 riboflavin synthase, subunit alpha	1	1	1	1	0
COG0452 Phosphopantothenoylcysteine decarboxylase	7	7	3	3	0
COG1539 dihydroneopterin aldolase	3	3	2	2	0
COG1893 Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid (By similarity)	1	1	1	1	0
COG0369 Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L- cysteine from sulfate. The flavoprotein component catalyzes the electron flow from NADPH - FAD - FMN to the hemoprotein component (By similarity)	1	1	1	1	0
COG0725 ABC transporter, periplasmic molybdate-binding protein	5	5	2.5849625007	2.5849625007	0
COG1178 ABC transporter (permease)	1	1	1	1	0
COG4869 Involved in 1,2-propanediol (1,2-PD) degradation by catalyzing the conversion of propanoyl-CoA to propanoyl-phosphate (By similarity)	5	5	2.5849625007	2.5849625007	0
COG0803 periplasmic solute binding protein	118	117	6.8948177633	6.8826430494	0.0121747139
COG0100 Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)	95	94	6.5849625007	6.5698556083	0.0151068924
COG0197 Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	93	92	6.5545888517	6.5391588111	0.0154300406
COG0508 Dehydrogenase	38	37	5.2854022189	5.2479275134	0.0374747054
COG0008 Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	112	109	6.8201789624	6.7813597135	0.0388192489
COG0468 Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	71	69	6.1699250014	6.1292830169	0.0406419845
COG0359 Binds to the 23S rRNA (By similarity)	68	66	6.1085244568	6.0660891905	0.0424352663
COG0544 Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	316	304	8.3083390301	8.2526654325	0.0556735977
informationStorageAndProcessing	13082	12451	13.6754057758	13.6040898615	0.0713159143
COG0012 gtp-binding protein	55	52	5.8073549221	5.7279204546	0.0794344675
COG0090 One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	204	193	7.6794800995	7.5999128422	0.0795672573
COG0231 Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase (By similarity)	70	66	6.1497471195	6.0660891905	0.083657929
COG0173 aspartyl-trna synthetase	105	98	6.7279204546	6.6293566201	0.0985638345
COG2039 Removes 5-oxoproline from various penultimate amino acid residues except L-proline (By similarity)	14	13	3.9068905956	3.8073549221	0.0995356736
COG2217 p-type ATPase	73	68	6.2094533656	6.1085244568	0.1009289089
COG0036 ribulose-phosphate 3-epimerase activity	13	12	3.8073549221	3.7004397181	0.1069152039
COG0200 Binds to the 23S rRNA (By similarity)	80	74	6.3398500029	6.2288186905	0.1110313124
COG1088 dTDP-glucose 4-6-dehydratase	26	24	4.7548875022	4.6438561898	0.1110313124
COG0592 DNA polymerase processivity factor activity	66	61	6.0660891905	5.9541963104	0.1118928801
COG0515 Serine Threonine protein kinase	12	11	3.7004397181	3.5849625007	0.1154772174
COG0481 Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	24	22	4.6438561898	4.5235619561	0.1202942337
COG0539 thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity)	172	158	7.4346282276	7.3128829553	0.1217452724
COG0086 DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	293	269	8.1996723448	8.0768155971	0.1228567478
COG0458 carbamoyl-phosphate synthetase ammonia chain	46	42	5.5545888517	5.4262647547	0.128324097
Not assigned	9782	8896	13.2560612265	13.1191032371	0.1369579894
ENOG410XPV5 extracellular solute-binding protein, family 1	10	9	3.4594316186	3.3219280949	0.1375035237
COG0092 Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation (By similarity)	191	172	7.5849625007	7.4346282276	0.1503342731
COG0607 Rhodanese domain protein	9	8	3.3219280949	3.1699250014	0.1520030934
COG0568 Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	39	35	5.3219280949	5.1699250014	0.1520030934
COG0088 One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	174	156	7.4512111118	7.2946207489	0.1565903629
ENOG410XR78 solute-binding protein	18	16	4.2479275134	4.0874628413	0.1604646722
COG0760 peptidyl-prolyl cis-trans isomerase	108	96	6.7681843248	6.5999128422	0.1682714826
COG0149 triosephosphate isomerase	99	87	6.6438561898	6.4594316186	0.1844245711
COG1018 Is involved in NO detoxification in an aerobic process, termed nitric oxide dioxygenase (NOD) reaction that utilizes O(2) and NAD(P)H to convert NO to nitrate, which protects the bacterium from various noxious nitrogen compounds. Therefore, plays a central role in the inducible response to nitrosative stress (By similarity)	7	6	3	2.8073549221	0.1926450779
metabolism	25269	22058	14.6251380438	14.4290797703	0.1960582735
COG0652 peptidyl-prolyl cis-trans isomerase activity	60	52	5.9307373376	5.7279204546	0.202816883
COG0333 50s ribosomal protein l32	42	36	5.4262647547	5.2094533656	0.2168113891
COG0551 DNA topoisomerase type I activity	13	11	3.8073549221	3.5849625007	0.2223924213
COG0781 DNA-dependent transcription, termination	6	5	2.8073549221	2.5849625007	0.2223924213
COG0533 Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	6	5	2.8073549221	2.5849625007	0.2223924213
COG2815 Serine Threonine protein kinase	6	5	2.8073549221	2.5849625007	0.2223924213
COG0247 domain protein	20	17	4.3923174228	4.1699250014	0.2223924213
ENOG410XNMH Histidine kinase	19	16	4.3219280949	4.0874628413	0.2344652536
No hits	3795	3213	11.890264277	11.6501542137	0.2401100633
COG0629 single-stranded DNA-binding protein	38	32	5.2854022189	5.0443941194	0.2410080995
COG0208 Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	51	43	5.7004397181	5.4594316186	0.2410080995
ENOG410ZM16 Carbohydrate-selective porin OprB	5	4	2.5849625007	2.3219280949	0.2630344058
COG0642 Histidine kinase	11	9	3.5849625007	3.3219280949	0.2630344058
COG0356 it plays a direct role in the translocation of protons across the membrane (By similarity)	5	4	2.5849625007	2.3219280949	0.2630344058
COG0190 Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate (By similarity)	5	4	2.5849625007	2.3219280949	0.2630344058
COG0743 Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP) (By similarity)	11	9	3.5849625007	3.3219280949	0.2630344058
COG0751 Glycyl-tRNA synthetase beta subunit	113	94	6.8328900142	6.5698556083	0.2630344058
COG0588 Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	124	103	6.9657842847	6.7004397181	0.2653445665
COG0081 Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release (By similarity)	171	141	7.4262647547	7.1497471195	0.2765176352
COG0236 Carrier of the growing fatty acid chain in fatty acid biosynthesis (By similarity)	65	53	6.0443941194	5.7548875022	0.2895066172
COG0812 cell wall formation (By similarity)	10	8	3.4594316186	3.1699250014	0.2895066172
COG1970 Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell (By similarity)	10	8	3.4594316186	3.1699250014	0.2895066172
COG0094 This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	259	211	8.022367813	7.7279204546	0.2944473585
COG0102 This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly (By similarity)	178	144	7.4838157773	7.17990909	0.3039066872
COG0296 Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position (By similarity)	25	20	4.7004397181	4.3923174228	0.3081222954
COG0098 Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)	202	162	7.6653359172	7.3487281542	0.316607763
COG4577 Microcompartments protein	156	125	7.2946207489	6.9772799235	0.3173408254
COG0419 Involved in DNA double-strand break repair (DSBR). The Rad50 Mre11 complex possesses single-strand endonuclease activity and ATP-dependent double-strand-specific 3'-5' exonuclease activity. Rad50 provides an ATP-dependent control of Mre11 by unwinding and or repositioning DNA ends into the Mre11 active site (By similarity)	4	3	2.3219280949	2	0.3219280949
COG0612 peptidase'	4	3	2.3219280949	2	0.3219280949
COG0669 Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)	4	3	2.3219280949	2	0.3219280949
COG0228 30s ribosomal protein S16	77	61	6.2854022189	5.9541963104	0.3312059085
COG0264 Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	382	301	8.5812005819	8.2384047393	0.3427958426
COG0186 One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal	79	62	6.3219280949	5.9772799235	0.3446481714
COG0532 One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	116	91	6.8703647196	6.5235619561	0.3468027635
COG0049 One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	185	145	7.5391588111	7.1898245589	0.3493342522
COG0184 Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	57	44	5.8579809951	5.4918530963	0.3661278988
COG0185 Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	177	137	7.475733431	7.1085244568	0.3672089742
COG0050 This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	1405	1087	10.4573808791	10.0874628413	0.3699180378
COG0256 This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	21	16	4.4594316186	4.0874628413	0.3719687774
COG0001 Glutamate-1-semialdehyde aminotransferase	21	16	4.4594316186	4.0874628413	0.3719687774
COG0078 ornithine carbamoyltransferase	295	225	8.2094533656	7.8201789624	0.3892744032
COG0822 sUF system Fes assembly protein, NifU family	20	15	4.3923174228	4	0.3923174228
COG0761 Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity)	179	135	7.4918530963	7.0874628413	0.4043902551
COG1733 transcription, DNA-dependent	3	2	2	1.5849625007	0.4150374993
COG2207 Transcriptional Regulator AraC Family	3	2	2	1.5849625007	0.4150374993
ENOG411214T Immunoglobulin A1 protease	3	2	2	1.5849625007	0.4150374993
ENOG4111FPD Two component transcriptional regulator, winged helix family	3	2	2	1.5849625007	0.4150374993
ENOG410YDXS Keratin 10	3	2	2	1.5849625007	0.4150374993
COG0524 pfkb domain protein	3	2	2	1.5849625007	0.4150374993
COG0726 4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process	3	2	2	1.5849625007	0.4150374993
COG0196 riboflavin biosynthesis protein ribF	3	2	2	1.5849625007	0.4150374993
COG0749 DNA polymerase	11	8	3.5849625007	3.1699250014	0.4150374993
COG0463 Glycosyl transferase, family 2	7	5	3	2.5849625007	0.4150374993
COG2017 converts alpha-aldose to the beta-anomer. It is active on D-glucose, L-arabinose, D-xylose, D-galactose, maltose and lactose (By similarity)	7	5	3	2.5849625007	0.4150374993
COG1171 Threonine dehydratase	50	37	5.672425342	5.2479275134	0.4244978285
COG0480 Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	782	580	9.6128684973	9.1823943534	0.4304741439
COG0813 purine nucleoside phosphorylase DeoD-type	41	30	5.3923174228	4.9541963104	0.4381211124
COG0505 carbamoyl-phosphate synthetase glutamine chain	14	10	3.9068905956	3.4594316186	0.447458977
COG1053 Succinate DeHydrogenase	220	161	7.7879025594	7.3398500029	0.4480525565
COG0522 One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	189	138	7.5698556083	7.1189410727	0.4509145356
COG0227 50s ribosomal protein L28	43	31	5.4594316186	5	0.4594316186
COG1420 Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons (By similarity)	10	7	3.4594316186	3	0.4594316186
COG0021 Transketolase	31	22	5	4.5235619561	0.4764380439
COG0752 glycyl-tRNA synthetase, alpha subunit	52	37	5.7279204546	5.2479275134	0.4799929411
COG0454 acetyltransferase	6	4	2.8073549221	2.3219280949	0.4854268272
COG0845 Efflux transporter rnd family, mfp subunit	34	24	5.1292830169	4.6438561898	0.4854268272
COG1797 Responsible for the amidation of carboxylic groups at position A and C of either cobyrinic acid or hydrogenobrynic acid. NH(2) groups are provided by glutamine, and one molecule of ATP is hydrogenolyzed for each amidation (By similarity)	6	4	2.8073549221	2.3219280949	0.4854268272
COG0449 Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	162	115	7.3487281542	6.8579809951	0.4907471591
COG0297 starch synthase activity	16	11	4.0874628413	3.5849625007	0.5025003405
COG0279 D-glycero-D-manno-heptose 7-phosphate metabolic process	12	8	3.7004397181	3.1699250014	0.5305147167
COG2875 precorrin-4 C(11)-methyltransferase	12	8	3.7004397181	3.1699250014	0.5305147167
COG0737 5-Nucleotidase	18	12	4.2479275134	3.7004397181	0.5474877953
COG0124 Histidyl-trna synthetase	62	42	5.9772799235	5.4262647547	0.5510151688
COG1012 Dehydrogenase	168	114	7.4008794363	6.8454900509	0.5553893853
COG0330 Band 7 protein	66	44	6.0660891905	5.4918530963	0.5742360941
COG1027 Aspartate ammonia-lyase	129	86	7.022367813	6.4429434958	0.5794243172
COG0343 Exchanges the guanine residue with 7-aminomethyl-7- deazaguanine in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). After this exchange, a cyclopentendiol moiety is attached to the 7-aminomethyl group of 7-deazaguanine, resulting in the hypermodified nucleoside queuosine (Q) (7-(((4,5-cis- dihydroxy-2-cyclopenten-1-yl)amino)methyl)-7-deazaguanosine) (By similarity)	5	3	2.5849625007	2	0.5849625007
COG0249 that it carries out the mismatch recognition step. This protein has a weak ATPase activity (By similarity)	5	3	2.5849625007	2	0.5849625007
COG0497 May be involved in recombinational repair of damaged DNA (By similarity)	5	3	2.5849625007	2	0.5849625007
COG0549 carbamate kinase	92	61	6.5391588111	5.9541963104	0.5849625007
COG0020 Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids (By similarity)	5	3	2.5849625007	2	0.5849625007
COG2161 prevent-host-death family	2	1	1.5849625007	1	0.5849625007
COG1214 Peptidase M22 Glycoprotease	2	1	1.5849625007	1	0.5849625007
ENOG4111Q8X formate hydrogenlyase maturation	2	1	1.5849625007	1	0.5849625007
COG1002 Type II restriction enzyme, methylase	2	1	1.5849625007	1	0.5849625007
COG1269 ATPase 116 kDa subunit	2	1	1.5849625007	1	0.5849625007
COG4865 Methylaspartate mutase	2	1	1.5849625007	1	0.5849625007
COG0477 major facilitator Superfamily	2	1	1.5849625007	1	0.5849625007
COG1172 (ABC) transporter	2	1	1.5849625007	1	0.5849625007
COG0306 inorganic phosphate transmembrane transporter activity	2	1	1.5849625007	1	0.5849625007
COG0370 Ferrous iron transport protein b	2	1	1.5849625007	1	0.5849625007
COG1283 Na Pi-cotransporter	2	1	1.5849625007	1	0.5849625007
COG1914 H( )-stimulated, divalent metal cation uptake system (By similarity)	2	1	1.5849625007	1	0.5849625007
COG0448 Catalyzes the synthesis of ADP-glucose, a sugar donor used in elongation reactions on alpha-glucans (By similarity)	118	76	6.8948177633	6.2667865407	0.6280312226
COG0776 This protein is one of the two subunits of integration host factor, a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control (By similarity)	254	164	7.9943534369	7.3663222142	0.6280312226
COG0624 succinyl-diaminopimelate desuccinylase activity	178	114	7.4838157773	6.8454900509	0.6383257263
COG0180 tryptophanyltRNA synthetase	38	24	5.2854022189	4.6438561898	0.6415460291
COG1494 Fructose-1,6-bisphosphatase	49	31	5.6438561898	5	0.6438561898
COG0614 Periplasmic binding protein	32	20	5.0443941194	4.3923174228	0.6520766966
COG0516 Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	21	13	4.4594316186	3.8073549221	0.6520766966
COG1362 M18 family aminopeptidase	40	25	5.3575520046	4.7004397181	0.6571122865
COG0445 NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34 (By similarity)	15	9	4	3.3219280949	0.6780719051
COG0176 Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway (By similarity)	31	19	5	4.3219280949	0.6780719051
COG1190 lysyl-trna synthetase	180	112	7.4998458871	6.8201789624	0.6796669247
COG0528 UMP kinase activity	78	48	6.3037807482	5.6147098441	0.6890709041
COG0623 Enoyl- acyl-carrier-protein reductase NADH	30	18	4.9541963104	4.2479275134	0.7062687969
COG0399 DegT DnrJ EryC1 StrS aminotransferase	55	33	5.8073549221	5.0874628413	0.7198920808
COG1882 formate acetyltransferase	469	284	8.8765169466	8.1548181091	0.7216988375
COG3959 Transketolase	42	25	5.4262647547	4.7004397181	0.7258250366
COG0621 Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine (By similarity)	4	2	2.3219280949	1.5849625007	0.7369655942
ENOG410XWGZ keratin 2	4	2	2.3219280949	1.5849625007	0.7369655942
COG0147 synthase (Component I)	4	2	2.3219280949	1.5849625007	0.7369655942
COG1440 protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	4	2	2.3219280949	1.5849625007	0.7369655942
COG2937 glycerol3phosphate acyltransferase	4	2	2.3219280949	1.5849625007	0.7369655942
COG1760 L-serine dehydratase	19	11	4.3219280949	3.5849625007	0.7369655942
COG0255 50s ribosomal protein l29	69	41	6.1292830169	5.3923174228	0.7369655942
COG1862 preprotein translocase, yajc subunit	23	13	4.5849625007	3.8073549221	0.7776075787
COG0450 alkyl hydroperoxide reductase	79	45	6.3219280949	5.5235619561	0.7983661388
