# MetaGOmics GO comparison report
# MetaGOmics version: 0.1.1
# Run date: Mon Mar 05 02:10:03 PST 2018
# Run1 = 737NS_Peptide_Shaker_on_data_5
# Run2 = 737WS_Peptide_Shaker_on_data_6
GO acc	GO aspect	GO name	Run 1 ratio	Run 1 PSM count	Run 2 ratio	Run 2 PSM count	Log(2) fold change	Raw p-value	Bonf. corr. p-value	Laplace corr. Run 1 ratio	Laplace corr. Run 2 ratio	Laplace corr. Log(2) fold change	Laplace corr. Raw p-value	Laplace corr. Bonf. corr p-value	Laplace corr. q-value
GO:0008829	molecular_function	dCTP deaminase activity	7.272462819533835E-5	4	0.0	0	null	5.48E-02	1.00E+00	8.804987144718768E-5	1.9042903661950375E-5	-2.209067420164427	1.24E-01	1.00E+00	1.98E-01
GO:0015116	molecular_function	sulfate transmembrane transporter activity	2.1817388458601506E-4	12	1.9712590431508604E-4	10	-0.14636104800536565	8.13E-01	1.00E+00	2.2892966576268798E-4	2.0947194028145413E-4	-0.12814742478085783	8.28E-01	1.00E+00	8.65E-01
GO:0015577	molecular_function	galactitol transmembrane transporter activity	0.0	0	2.1683849474659464E-4	11	null	5.53E-04	9.87E-01	1.7609974289437536E-5	2.285148439434045E-4	3.697823175444091	1.40E-03	1.00E+00	3.82E-03
GO:0016426	molecular_function	tRNA (adenine) methyltransferase activity	3.6362314097669174E-5	2	2.1683849474659464E-4	11	2.5761049764657216	8.19E-03	1.00E+00	5.282992286831261E-5	2.285148439434045E-4	2.1128606747229366	1.32E-02	1.00E+00	2.84E-02
GO:0015574	molecular_function	trehalose transmembrane transporter activity	7.272462819533835E-5	4	1.9712590431508603E-5	1	-1.8833266421715749	2.10E-01	1.00E+00	8.804987144718768E-5	3.808580732390075E-5	-1.209067420164427	3.02E-01	1.00E+00	4.09E-01
GO:1901682	molecular_function	sulfur compound transmembrane transporter activity	2.1817388458601506E-4	12	1.9712590431508604E-4	10	-0.14636104800536565	8.13E-01	1.00E+00	2.2892966576268798E-4	2.0947194028145413E-4	-0.12814742478085783	8.28E-01	1.00E+00	8.65E-01
GO:0016429	molecular_function	tRNA (adenine-N1-)-methyltransferase activity	0.0	0	5.913777129452581E-5	3	null	7.13E-02	1.00E+00	1.7609974289437536E-5	7.61716146478015E-5	2.1128606747229366	1.53E-01	1.00E+00	2.35E-01
GO:0015572	molecular_function	N-acetylglucosamine transmembrane transporter activity	3.8180429802552637E-4	21	0.0	0	null	1.08E-05	1.92E-02	3.874194343676258E-4	1.9042903661950375E-5	-4.34657094391436	2.73E-05	4.87E-02	1.02E-04
GO:1901681	molecular_function	sulfur compound binding	0.018999309116032145	1045	0.014567604328884858	739	-0.3831833149936674	2.28E-08	4.06E-05	0.018420033106751665	0.014091748709843277	-0.3864250010076944	1.71E-08	3.05E-05	1.07E-07
GO:0008801	molecular_function	beta-phosphoglucomutase activity	0.001018144794734737	56	2.562636756096119E-4	13	-1.9902418460880842	1.26E-06	2.24E-03	0.0010037685344979395	2.6660065126730525E-4	-1.912674417384201	1.76E-06	3.14E-03	8.04E-06
GO:0008800	molecular_function	beta-lactamase activity	1.454492563906767E-4	8	0.0	0	null	6.60E-03	1.00E+00	1.5848976860493783E-4	1.9042903661950375E-5	-3.0570643267193756	1.60E-02	1.00E+00	3.34E-02
GO:0060589	molecular_function	nucleoside-triphosphatase regulator activity	7.817897530998873E-4	43	0.0013207435589110766	67	0.7564977935841011	6.61E-03	1.00E+00	7.748388687352516E-4	0.0012949174490126255	0.7408918973359775	7.25E-03	1.00E+00	1.66E-02
GO:0047131	molecular_function	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.521994857887507E-5	1.9042903661950375E-5	-0.8871393252770634	6.10E-01	1.00E+00	6.72E-01
GO:0004435	molecular_function	phosphatidylinositol phospholipase C activity	9.090578524417293E-5	5	5.913777129452581E-5	3	-0.620292236337777	5.53E-01	1.00E+00	1.0565984573662522E-4	7.61716146478015E-5	-0.4721018259982177	6.11E-01	1.00E+00	6.72E-01
GO:0047134	molecular_function	protein-disulfide reductase activity	2.1817388458601506E-4	12	0.0	0	null	8.78E-04	1.00E+00	2.2892966576268798E-4	1.9042903661950375E-5	-3.5875790434181543	2.19E-03	1.00E+00	5.77E-03
GO:0015569	molecular_function	p-aminobenzoyl-glutamate transmembrane transporter activity	3.6362314097669173E-4	20	0.0	0	null	1.74E-05	3.11E-02	3.698094600781883E-4	1.9042903661950375E-5	-4.279456748055823	4.42E-05	7.89E-02	1.59E-04
GO:0016433	molecular_function	rRNA (adenine) methyltransferase activity	9.090578524417293E-5	5	4.928147607877151E-4	25	2.4386014527157904	1.06E-04	1.89E-01	1.0565984573662522E-4	4.951154952107098E-4	2.228337892142873	1.70E-04	3.03E-01	5.53E-04
GO:0016434	molecular_function	rRNA (cytosine) methyltransferase activity	9.090578524417293E-5	5	2.7597626604112044E-4	14	1.602100184998669	2.49E-02	1.00E+00	1.0565984573662522E-4	2.856435549292556E-4	1.4347887696102983	3.20E-02	1.00E+00	6.19E-02
GO:0016435	molecular_function	rRNA (guanine) methyltransferase activity	1.6363041343951128E-4	9	2.9568885647262904E-4	15	0.8536389519946326	1.54E-01	1.00E+00	1.7609974289437537E-4	3.04686458591206E-4	0.7909325798355749	1.68E-01	1.00E+00	2.56E-01
GO:0016898	molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor	7.999709101487219E-4	44	0.0013207435589110766	67	0.7233309296489008	8.99E-03	1.00E+00	7.924488430246892E-4	0.0012949174490126255	0.7084704196436	9.81E-03	1.00E+00	2.17E-02
GO:0015103	molecular_function	inorganic anion transmembrane transporter activity	4.1816661212319554E-4	23	9.659169311439217E-4	49	1.207821245886624	6.47E-04	1.00E+00	4.226393829465009E-4	9.521451830975188E-4	1.171754363776504	7.73E-04	1.00E+00	2.27E-03
GO:0016899	molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor	0.0020544707465183086	113	3.9425180863017206E-5	2	-5.703505604586761	1.53E-23	2.72E-20	0.002007537068995879	5.7128710985851125E-5	-5.13506683872065	3.36E-23	6.00E-20	5.88E-22
GO:0015101	molecular_function	organic cation transmembrane transporter activity	5.27253554416203E-4	29	1.3798813302056022E-4	7	-1.933952715241542	6.09E-04	1.00E+00	5.282992286831261E-4	1.52343229295603E-4	-1.794029920885583	8.65E-04	1.00E+00	2.48E-03
GO:0016417	molecular_function	S-acyltransferase activity	0.0023635504163484963	130	0.0021092471761714206	107	-0.16422746879888273	3.82E-01	1.00E+00	0.0023069066319163175	0.0020566335954906403	-0.1656748246510471	3.76E-01	1.00E+00	4.82E-01
GO:0016418	molecular_function	S-acetyltransferase activity	6.908839678557143E-4	38	4.139643990616807E-4	21	-0.7389367328363985	5.68E-02	1.00E+00	6.86788997288064E-4	4.1894388056290825E-4	-0.7131099255020139	6.10E-02	1.00E+00	1.10E-01
GO:0016419	molecular_function	S-malonyltransferase activity	0.001454492563906767	80	0.00169528277710974	86	0.2210100176431613	3.23E-01	1.00E+00	0.0014264079174444405	0.0016567326185896825	0.21595416768703934	3.31E-01	1.00E+00	4.43E-01
GO:0004451	molecular_function	isocitrate lyase activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0008812	molecular_function	choline dehydrogenase activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0008811	molecular_function	chloramphenicol O-acetyltransferase activity	7.272462819533835E-5	4	0.0	0	null	5.48E-02	1.00E+00	8.804987144718768E-5	1.9042903661950375E-5	-2.209067420164427	1.24E-01	1.00E+00	1.98E-01
GO:0004456	molecular_function	phosphogluconate dehydratase activity	1.8181157048834587E-5	1	5.913777129452581E-5	3	1.701635858549583	2.79E-01	1.00E+00	3.521994857887507E-5	7.61716146478015E-5	1.1128606747229366	3.61E-01	1.00E+00	4.66E-01
GO:0004455	molecular_function	ketol-acid reductoisomerase activity	9.999636376859023E-4	55	0.004001655857596246	203	2.0006495614889435	2.46E-23	4.39E-20	9.861585602085022E-4	0.0038847523470378763	1.977931094636828	4.26E-23	7.60E-20	7.38E-22
GO:0008804	molecular_function	carbamate kinase activity	0.0020181084324206395	111	0.0014981568727946539	76	-0.4298149950780932	4.44E-02	1.00E+00	0.0019723171204170044	0.0014663035819701788	-0.427707706639767	4.43E-02	1.00E+00	8.25E-02
GO:0048472	molecular_function	threonine-phosphate decarboxylase activity	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.7609974289437536E-5	5.7128710985851125E-5	1.697823175444091	2.81E-01	1.00E+00	3.86E-01
GO:0008802	molecular_function	betaine-aldehyde dehydrogenase activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0016420	molecular_function	malonyltransferase activity	0.001454492563906767	80	0.00169528277710974	86	0.2210100176431613	3.23E-01	1.00E+00	0.0014264079174444405	0.0016567326185896825	0.21595416768703934	3.31E-01	1.00E+00	4.43E-01
GO:0050308	molecular_function	sugar-phosphatase activity	0.001272680993418421	70	7.687910268288356E-4	39	-0.7272074402542916	1.07E-02	1.00E+00	0.0012503081745500653	7.61716146478015E-4	-0.714958349894383	1.13E-02	1.00E+00	2.46E-02
GO:0016421	molecular_function	CoA carboxylase activity	0.007327006290680339	403	0.004001655857596246	203	-0.872626753514365	8.31E-13	1.48E-09	0.0071144296129327655	0.0038847523470378763	-0.8729254660573629	7.36E-13	1.31E-09	7.51E-12
GO:0016423	molecular_function	tRNA (guanine) methyltransferase activity	9.090578524417293E-5	5	2.562636756096119E-4	13	1.4951849810821596	3.95E-02	1.00E+00	1.0565984573662522E-4	2.6660065126730525E-4	1.335253096059386	4.94E-02	1.00E+00	9.00E-02
GO:0015159	molecular_function	polysaccharide transmembrane transporter activity	0.0	0	2.9568885647262904E-4	15	null	5.50E-05	9.82E-02	1.7609974289437536E-5	3.04686458591206E-4	4.112860674722937	1.43E-04	2.56E-01	4.75E-04
GO:0015157	molecular_function	oligosaccharide transmembrane transporter activity	1.454492563906767E-4	8	2.3655108517810325E-4	12	0.7016358585495865	2.82E-01	1.00E+00	1.5848976860493783E-4	2.475577476053549E-4	0.6433753914217153	3.00E-01	1.00E+00	4.09E-01
GO:0015155	molecular_function	lactose transmembrane transporter activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0015154	molecular_function	disaccharide transmembrane transporter activity	1.454492563906767E-4	8	2.3655108517810325E-4	12	0.7016358585495865	2.82E-01	1.00E+00	1.5848976860493783E-4	2.475577476053549E-4	0.6433753914217153	3.00E-01	1.00E+00	4.09E-01
GO:0005350	molecular_function	pyrimidine nucleobase transmembrane transporter activity	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.521994857887507E-5	1.9042903661950375E-5	-0.8871393252770634	6.10E-01	1.00E+00	6.72E-01
GO:0015151	molecular_function	alpha-glucoside transmembrane transporter activity	7.272462819533835E-5	4	1.9712590431508603E-5	1	-1.8833266421715749	2.10E-01	1.00E+00	8.804987144718768E-5	3.808580732390075E-5	-1.209067420164427	3.02E-01	1.00E+00	4.09E-01
GO:0004021	molecular_function	L-alanine:2-oxoglutarate aminotransferase activity	1.6363041343951128E-4	9	8.4764138855487E-4	43	2.3730131110882127	5.39E-07	9.62E-04	1.7609974289437537E-4	8.378877611258165E-4	2.2503641984728713	8.70E-07	1.55E-03	4.16E-06
GO:0008863	molecular_function	formate dehydrogenase (NAD+) activity	0.0010908694229300752	60	9.856295215754302E-5	5	-3.468289142892729	7.85E-11	1.40E-07	0.0010742084316556898	1.1425742197170225E-4	-3.232914162118796	1.49E-10	2.66E-07	1.26E-09
GO:0005351	molecular_function	sugar:proton symporter activity	2.727173557325188E-4	15	9.856295215754302E-4	50	1.8536389519946344	2.98E-06	5.31E-03	2.817595886310006E-4	9.711880867594691E-4	1.7852860166944318	4.21E-06	7.51E-03	1.76E-05
GO:0036094	molecular_function	small molecule binding	0.29749827279008034	16363	0.3223205661455972	16351	0.11561495217536422	1.35E-18	2.41E-15	0.28816961927235585	0.3113895606802125	0.1118023337725107	2.76E-17	4.93E-14	3.45E-16
GO:0005354	molecular_function	galactose transmembrane transporter activity	9.817824806370677E-4	54	2.1683849474659464E-4	11	-2.178782525697745	5.35E-07	9.55E-04	9.685485859190645E-4	2.285148439434045E-4	-2.083536538080569	7.87E-07	1.40E-03	3.80E-06
GO:0008861	molecular_function	formate C-acetyltransferase activity	0.007890622159194212	434	0.0059926274911786155	304	-0.3969503611724656	2.13E-04	3.79E-01	0.007660338815905329	0.005808085616894864	-0.39934548356290644	1.91E-04	3.40E-01	6.13E-04
GO:0004022	molecular_function	alcohol dehydrogenase (NAD) activity	0.0065997600087269554	363	0.00636716670937728	323	-0.05176202547339859	6.38E-01	1.00E+00	0.006410030641355264	0.006169900786471921	-0.05508396259113546	6.16E-01	1.00E+00	6.78E-01
GO:0005353	molecular_function	fructose transmembrane transporter activity	2.1817388458601506E-4	12	8.082162076918528E-4	41	1.8892628617253564	1.85E-05	3.30E-02	2.2892966576268798E-4	7.998019538019158E-4	1.8047383793606055	2.62E-05	4.67E-02	9.89E-05
GO:0008860	molecular_function	ferredoxin-NAD+ reductase activity	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.7609974289437536E-5	1.3330032563365263E-4	2.9202155967805403	2.55E-02	1.00E+00	5.05E-02
GO:0008866	molecular_function	fructuronate reductase activity	0.0	0	9.46204340712413E-4	48	null	5.36E-13	9.57E-10	1.7609974289437536E-5	9.331022794355683E-4	5.727570518838144	1.53E-12	2.73E-09	1.53E-11
GO:0008865	molecular_function	fructokinase activity	7.272462819533835E-5	4	7.885036172603442E-4	40	3.438601452715787	1.19E-08	2.12E-05	8.804987144718768E-5	7.807590501399653E-4	3.148484584453655	2.43E-08	4.33E-05	1.47E-07
GO:0004018	molecular_function	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	0.0011635940511254136	64	0.0015178694632261625	77	0.38345989852332885	1.15E-01	1.00E+00	0.0011446483288134399	0.0014853464856321291	0.37589508055672916	1.20E-01	1.00E+00	1.95E-01
GO:0030789	molecular_function	precorrin-3B C17-methyltransferase activity	1.0908694229300753E-4	6	2.1683849474659464E-4	11	0.9911424757445673	1.67E-01	1.00E+00	1.2326982002606277E-4	2.285148439434045E-4	0.8904682533864872	1.87E-01	1.00E+00	2.83E-01
GO:0004017	molecular_function	adenylate kinase activity	0.0016181229773462784	89	0.001793845729267283	91	0.14873456706072474	4.89E-01	1.00E+00	0.0015848976860493784	0.0017519471368994345	0.1445695344502731	4.99E-01	1.00E+00	6.11E-01
GO:0030788	molecular_function	precorrin-2 C20-methyltransferase activity	2.1817388458601506E-4	12	3.3511403733564626E-4	17	0.6191736983576117	2.51E-01	1.00E+00	2.2892966576268798E-4	3.4277226591510675E-4	0.5823459580241579	2.64E-01	1.00E+00	3.78E-01
GO:0008859	molecular_function	exoribonuclease II activity	3.09079669830188E-4	17	2.1683849474659464E-4	11	-0.5113578647846158	3.57E-01	1.00E+00	3.1697953720987565E-4	2.285148439434045E-4	-0.47210182599822126	3.78E-01	1.00E+00	4.83E-01
GO:0004019	molecular_function	adenylosuccinate synthase activity	0.0017453910766881205	96	0.001990971633582369	101	0.1899223398590646	3.55E-01	1.00E+00	0.0017081675060754411	0.0019423761735189381	0.18537317450730484	3.64E-01	1.00E+00	4.70E-01
GO:0016491	molecular_function	oxidoreductase activity	0.17326642667539363	9530	0.17098700940290565	8674	-0.019105413105774183	3.27E-01	1.00E+00	0.16784066495262917	0.1651971892674195	-0.022903158358727804	2.41E-01	1.00E+00	3.49E-01
GO:0033818	molecular_function	beta-ketoacyl-acyl-carrier-protein synthase III activity	7.272462819533835E-4	40	3.1540144690413765E-4	16	-1.2052547370589366	3.64E-03	1.00E+00	7.22008945866939E-4	3.237293622531564E-4	-1.1572284886448099	4.28E-03	1.00E+00	1.05E-02
GO:0033817	molecular_function	beta-ketoacyl-acyl-carrier-protein synthase II activity	0.0022181011599578197	122	0.0035285536872400403	179	0.6697517975297966	6.45E-05	1.15E-01	0.002166026837600817	0.0034277226591510673	0.6621992657133688	7.38E-05	1.32E-01	2.52E-04
GO:0015149	molecular_function	hexose transmembrane transporter activity	0.0011999563652230827	66	0.0010250547024384475	52	-0.22728104338893473	3.95E-01	1.00E+00	0.001179868277392315	0.0010092738940833698	-0.2253080611716367	3.95E-01	1.00E+00	5.02E-01
GO:0015169	molecular_function	glycerol-3-phosphate transmembrane transporter activity	8.726955383440602E-4	48	0.0014390191015001281	73	0.7215354159872867	6.51E-03	1.00E+00	8.628887401824393E-4	0.0014091748709843276	0.7076041962366784	7.12E-03	1.00E+00	1.63E-02
GO:0000906	molecular_function	6,7-dimethyl-8-ribityllumazine synthase activity	5.817970255627068E-4	32	1.3798813302056022E-4	7	-2.0759717201139694	1.74E-04	3.10E-01	5.811291515514387E-4	1.52343229295603E-4	-1.9315334446355177	2.55E-04	4.54E-01	8.02E-04
GO:2001065	molecular_function	mannan binding	0.0	0	9.856295215754302E-5	5	null	1.99E-02	1.00E+00	1.7609974289437536E-5	1.1425742197170225E-4	2.697823175444091	4.61E-02	1.00E+00	8.46E-02
GO:0015166	molecular_function	polyol transmembrane transporter activity	8.726955383440602E-4	48	0.0016558575962467227	84	0.9240282798860306	3.15E-04	5.61E-01	8.628887401824393E-4	0.0016186468112657818	0.90754176674543	3.61E-04	6.43E-01	1.10E-03
GO:0004030	molecular_function	aldehyde dehydrogenase [NAD(P)+] activity	3.6362314097669174E-5	2	0.0	0	null	1.74E-01	1.00E+00	5.282992286831261E-5	1.9042903661950375E-5	-1.4721018259982177	3.56E-01	1.00E+00	4.62E-01
GO:0005363	molecular_function	maltose transmembrane transporter activity	7.272462819533835E-5	4	1.9712590431508604E-4	10	1.4386014527157887	7.90E-02	1.00E+00	8.804987144718768E-5	2.0947194028145413E-4	1.2503641984728695	9.74E-02	1.00E+00	1.63E-01
GO:0052591	molecular_function	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	0.001945383804225301	107	5.913777129452581E-5	3	-5.0398311278515635	1.00E-21	1.79E-18	0.0019018772232592541	7.61716146478015E-5	-4.642026827440532	2.14E-21	3.82E-18	3.30E-20
GO:0008874	molecular_function	gluconate 5-dehydrogenase activity	7.272462819533835E-5	4	1.9712590431508603E-5	1	-1.8833266421715749	2.10E-01	1.00E+00	8.804987144718768E-5	3.808580732390075E-5	-1.209067420164427	3.02E-01	1.00E+00	4.09E-01
GO:0015162	molecular_function	teichoic acid transmembrane transporter activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0042781	molecular_function	3'-tRNA processing endoribonuclease activity	0.0	0	9.856295215754302E-5	5	null	1.99E-02	1.00E+00	1.7609974289437536E-5	1.1425742197170225E-4	2.697823175444091	4.61E-02	1.00E+00	8.46E-02
GO:0052592	molecular_function	oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor	2.1817388458601506E-4	12	3.942518086301721E-4	20	0.8536389519946344	1.00E-01	1.00E+00	2.2892966576268798E-4	3.999009769009579E-4	0.8047383793606055	1.09E-01	1.00E+00	1.81E-01
GO:0015161	molecular_function	capsular polysaccharide transmembrane transporter activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0004034	molecular_function	aldose 1-epimerase activity	1.2726809934184211E-4	7	1.9712590431508603E-5	1	-2.6906815642291786	4.46E-02	1.00E+00	1.408797943155003E-4	3.808580732390075E-5	-1.8871393252770634	7.59E-02	1.00E+00	1.31E-01
GO:0015160	molecular_function	beta-glucan transmembrane transporter activity	0.0	0	2.7597626604112044E-4	14	null	9.77E-05	1.74E-01	1.7609974289437536E-5	2.856435549292556E-4	4.019751270331453	2.53E-04	4.51E-01	7.98E-04
GO:0004033	molecular_function	aldo-keto reductase (NADP) activity	3.6362314097669174E-5	2	1.1827554258905163E-4	6	1.701635858549583	1.26E-01	1.00E+00	5.282992286831261E-5	1.3330032563365263E-4	1.335253096059386	1.65E-01	1.00E+00	2.51E-01
GO:0052590	molecular_function	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	0.001945383804225301	107	5.913777129452581E-5	3	-5.0398311278515635	1.00E-21	1.79E-18	0.0019018772232592541	7.61716146478015E-5	-4.642026827440532	2.14E-21	3.82E-18	3.30E-20
GO:0008878	molecular_function	glucose-1-phosphate adenylyltransferase activity	0.0022362823170066545	123	0.0014587316919316368	74	-0.6163877818818637	3.40E-03	1.00E+00	0.0021836368118902548	0.001428217774646278	-0.6125169451680588	3.42E-03	1.00E+00	8.65E-03
GO:0042301	molecular_function	phosphate ion binding	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0008877	molecular_function	glucose-1-phosphatase activity	5.4543471146503765E-5	3	0.0	0	null	9.62E-02	1.00E+00	7.043989715775014E-5	1.9042903661950375E-5	-1.8871393252770634	2.09E-01	1.00E+00	3.06E-01
GO:0008875	molecular_function	gluconate dehydrogenase activity	7.272462819533835E-5	4	1.9712590431508603E-5	1	-1.8833266421715749	2.10E-01	1.00E+00	8.804987144718768E-5	3.808580732390075E-5	-1.209067420164427	3.02E-01	1.00E+00	4.09E-01
GO:1990254	molecular_function	keratin filament binding	3.4544198392785715E-4	19	9.856295215754302E-5	5	-1.8093260607277948	7.76E-03	1.00E+00	3.5219948578875073E-4	1.1425742197170225E-4	-1.6241049194432708	1.08E-02	1.00E+00	2.37E-02
GO:0004029	molecular_function	aldehyde dehydrogenase (NAD) activity	0.002163557688811316	119	8.673539789863786E-4	44	-1.3187127868422195	8.01E-08	1.43E-04	0.0021131969147325045	8.569306647877668E-4	-1.3021768245559073	9.06E-08	1.62E-04	4.93E-07
GO:0052588	molecular_function	diacetyl reductase ((S)-acetoin forming) activity	1.454492563906767E-4	8	0.001044767292869956	53	2.8445938123916275	1.17E-09	2.09E-06	1.5848976860493783E-4	0.0010283167977453201	2.697823175444091	2.15E-09	3.84E-06	1.57E-08
GO:0052587	molecular_function	diacetyl reductase ((R)-acetoin forming) activity	2.727173557325188E-4	15	0.0015375820536576712	78	2.495184981082158	4.17E-12	7.44E-09	2.817595886310006E-4	0.0015043893892940795	2.416641422900037	7.24E-12	1.29E-08	6.79E-11
GO:2001070	molecular_function	starch binding	3.6362314097669174E-5	2	1.9712590431508603E-5	1	-0.8833266421715749	6.12E-01	1.00E+00	5.282992286831261E-5	3.808580732390075E-5	-0.4721018259982177	7.19E-01	1.00E+00	7.61E-01
GO:0008841	molecular_function	dihydrofolate synthase activity	1.9999272753718048E-4	11	3.9425180863017206E-5	2	-2.3427582608088713	1.86E-02	1.00E+00	2.1131969147325044E-4	5.7128710985851125E-5	-1.8871393252770634	2.97E-02	1.00E+00	5.78E-02
GO:0008840	molecular_function	4-hydroxy-tetrahydrodipicolinate synthase	3.6362314097669174E-5	2	7.490784363973269E-4	38	4.364600871272012	2.62E-09	4.68E-06	5.282992286831261E-5	7.426732428160646E-4	3.813300392864029	6.11E-09	1.09E-05	4.11E-08
GO:0004485	molecular_function	methylcrotonoyl-CoA carboxylase activity	7.272462819533835E-5	4	1.5770072345206882E-4	8	1.1166733578284251	1.95E-01	1.00E+00	8.804987144718768E-5	1.7138613295755338E-4	0.9608575812778835	2.24E-01	1.00E+00	3.25E-01
GO:0004000	molecular_function	adenosine deaminase activity	3.6362314097669174E-5	2	1.9712590431508603E-5	1	-0.8833266421715749	6.12E-01	1.00E+00	5.282992286831261E-5	3.808580732390075E-5	-0.4721018259982177	7.19E-01	1.00E+00	7.61E-01
GO:0004003	molecular_function	ATP-dependent DNA helicase activity	0.001018144794734737	56	7.490784363973269E-4	38	-0.4427540507855916	1.42E-01	1.00E+00	0.0010037685344979395	7.426732428160646E-4	-0.43462712057955777	1.45E-01	1.00E+00	2.30E-01
GO:0004489	molecular_function	methylenetetrahydrofolate reductase (NAD(P)H) activity	3.09079669830188E-4	17	9.856295215754302E-5	5	-1.6488613885345487	1.77E-02	1.00E+00	3.1697953720987565E-4	1.1425742197170225E-4	-1.4721018259982213	2.38E-02	1.00E+00	4.81E-02
GO:0004004	molecular_function	ATP-dependent RNA helicase activity	2.727173557325188E-4	15	0.0010841924737329733	55	1.991142475744569	2.98E-07	5.31E-04	2.817595886310006E-4	0.001066402605069221	1.9202155967805403	4.39E-07	7.83E-04	2.19E-06
GO:0004488	molecular_function	methylenetetrahydrofolate dehydrogenase (NADP+) activity	1.8181157048834587E-4	10	3.5482662776715486E-4	18	0.9646702643833756	8.41E-02	1.00E+00	1.937097171838129E-4	3.618151695770571E-4	0.9013565695292254	9.37E-02	1.00E+00	1.57E-01
GO:0008838	molecular_function	diaminopropionate ammonia-lyase activity	6.727028108068797E-4	37	6.702280746712925E-4	34	-0.005317166550183217	9.88E-01	1.00E+00	6.691790229986264E-4	6.665016281682631E-4	-0.005783821775683151	9.86E-01	1.00E+00	9.87E-01
GO:0032947	molecular_function	protein complex scaffold	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0565984573662522E-4	1.9042903661950375E-5	-2.4721018259982177	7.38E-02	1.00E+00	1.29E-01
GO:0004479	molecular_function	methionyl-tRNA formyltransferase activity	1.454492563906767E-4	8	4.139643990616807E-4	21	1.5089907806071885	8.43E-03	1.00E+00	1.5848976860493783E-4	4.1894388056290825E-4	1.4023672919179209	1.06E-02	1.00E+00	2.34E-02
GO:0005326	molecular_function	neurotransmitter transporter activity	1.0908694229300753E-4	6	0.0	0	null	1.86E-02	1.00E+00	1.2326982002606277E-4	1.9042903661950375E-5	-2.694494247334667	4.42E-02	1.00E+00	8.24E-02
GO:0008837	molecular_function	diaminopimelate epimerase activity	3.6362314097669174E-5	2	0.0	0	null	1.74E-01	1.00E+00	5.282992286831261E-5	1.9042903661950375E-5	-1.4721018259982177	3.56E-01	1.00E+00	4.62E-01
GO:0008836	molecular_function	diaminopimelate decarboxylase activity	1.8181157048834587E-5	1	7.885036172603441E-5	4	2.116673357828425	1.52E-01	1.00E+00	3.521994857887507E-5	9.521451830975188E-5	1.4347887696102966	2.16E-01	1.00E+00	3.14E-01
GO:0051266	molecular_function	sirohydrochlorin ferrochelatase activity	2.3635504163484964E-4	13	6.50515484239784E-4	33	1.4606277590457886	1.25E-03	1.00E+00	2.4653964005212555E-4	6.474587245063128E-4	1.3929685939156702	1.57E-03	1.00E+00	4.25E-03
GO:0005328	molecular_function	neurotransmitter:sodium symporter activity	1.0908694229300753E-4	6	0.0	0	null	1.86E-02	1.00E+00	1.2326982002606277E-4	1.9042903661950375E-5	-2.694494247334667	4.42E-02	1.00E+00	8.24E-02
GO:0008835	molecular_function	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.521994857887507E-5	1.9042903661950375E-5	-0.8871393252770634	6.10E-01	1.00E+00	6.72E-01
